protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
CR_07400C_A-T-p1,B9J08_000976,PIS58477.1,1043004,1044467,CR_07400C_A,Dihydrolipoyl dehydrogenase [Source:UniProtKB/TrEMBL;Acc:Q59RQ6],491,77.2,479,107,1,8,486,14,490,3.23e-272,745,98.4,
C7_03600W_A-T-p1,B9J08_000977,PIS58478.1,1045105,1047273,C7_03600W_A,"Alpha-1,2-mannosyltransferase MNN26 [Source:UniProtKB/Swiss-Prot;Acc:Q59R28]",756,41.2,553,293,10,182,711,174,717,7.17e-135,414,73.4,
CR_02790C_A-T-p1,B9J08_000978,PIS58479.1,1047641,1048642,CR_02790C_A,Dolichyl-phosphate beta-glucosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSA5],323,67.8,307,91,3,17,320,15,316,3.75e-148,418,91.3,
CR_02090C_A-T-p1,B9J08_000979,PIS58480.1,1048805,1050388,CR_02090C_A,mRNA-capping enzyme subunit beta [Source:UniProtKB/Swiss-Prot;Acc:O93803],520,51.7,350,141,4,176,524,197,519,5.33e-117,353,66.2,
CR_02360W_A-T-p1,B9J08_000980,PIS58481.1,1050625,1051863,CR_02360W_A,Isocitrate dehydrogenase [NADP] [Source:UniProtKB/TrEMBL;Acc:A0A1D8PS79],412,84.5,407,63,0,3,409,6,412,3.53e-258,703,98.8,
CR_02330C_A-T-p1,B9J08_000981,PIS58482.1,1052936,1054090,CR_02330C_A,Kar4p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PS73],369,57.7,324,118,6,67,383,53,364,2.99e-130,376,82.6,
CR_02350C_A-T-p1,B9J08_000982,PIS58483.1,1054347,1057352,CR_02350C_A,Gef2p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PS75],859,51.0,916,365,13,110,1000,3,859,2.08e-296,842,89.0,
C4_04970C_A-T-p1,B9J08_000983,PIS58484.1,1058643,1058843,C4_04970C_A,MICOS complex subunit MIC10 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PM81],87,82.9,70,10,1,9,78,16,83,1.66e-38,121,85.4,
C5_02340C_A-T-p1,B9J08_000984,PIS58485.1,1061303,1064698,C5_02340C_A,Serine/threonine-protein kinase CST20 [Source:UniProtKB/Swiss-Prot;Acc:P0CY24],1228,47.7,842,269,17,436,1129,410,1228,5.99e-184,569,61.4,
CR_08980C_A-T-p1,B9J08_000985,PIS58486.1,1064807,1066570,CR_08980C_A,"Ortholog(s) have protein phosphatase 1 binding activity, role in cortical actin cytoskeleton organization, positive regulation of clathrin-dependent endocytosis, protein secretion and actin cortical patch, nucleus localization",520,41.2,558,185,12,67,587,69,520,1.25e-102,318,88.8,
CR_08990C_A-T-p1,B9J08_000987,PIS58488.1,1068404,1069429,CR_08990C_A,PHB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTU3],350,61.4,324,119,3,24,341,26,349,5.57e-137,391,93.3,
C1_00670C_A-T-p1,B9J08_000988,PIS58489.1,1070198,1071716,C1_00670C_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD2],583,33.2,557,314,14,25,542,43,580,2.86e-90,286,95.0,
C1_05990C_A-T-p1,B9J08_000989,PIS58490.1,1072036,1073139,C1_05990C_A,"Has domain(s) with predicted 2-dehydropantoate 2-reductase activity, NADP binding, oxidoreductase activity, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor activity",356,39.2,329,191,6,34,353,6,334,1.35e-74,233,87.2,
C2_05360C_A-T-p1,B9J08_000990,PIS58491.1,1073906,1075300,C2_05360C_A,Bio32p [Source:UniProtKB/TrEMBL;Acc:Q59ZF3],486,37.0,462,257,8,17,453,24,476,1.61e-87,274,94.2,
C4_02640C_A-T-p1,B9J08_000992,PIS58492.1,1076727,1077860,C4_02640C_A,tRNA-splicing endonuclease subunit Sen2 [Source:UniProtKB/TrEMBL;Acc:Q5AF73],389,36.4,401,219,13,1,377,1,389,5.18e-66,212,100,
C4_02630C_A-T-p1,B9J08_000993,PIS58493.1,1078591,1078968,C4_02630C_A,CBFD_NFYB_HMF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLM5],146,75.8,99,24,0,26,124,45,143,1.71e-47,147,79.2,
C4_02620C_A-T-p1,B9J08_000994,PIS58494.1,1079374,1081626,C4_02620C_A,Putative phosphotransferase [Source:UniProtKB/TrEMBL;Acc:Q5AF71],742,65.4,763,223,12,1,750,1,735,0.0,959,100,
C4_02610C_A-T-p1,B9J08_000995,PIS58495.1,1082534,1084978,C4_02610C_A,STAS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLL2],826,68.9,817,229,13,13,813,18,825,0.0,1066,98.4,
C1_01350C_A-T-p1,B9J08_000996,PIS58496.1,1085373,1086563,C1_01350C_A,ATP-dependent RNA helicase eIF4A [Source:UniProtKB/Swiss-Prot;Acc:P87206],397,90.4,395,38,0,2,396,3,397,7.17e-257,699,99.7,
C1_01360C_A-T-p1,B9J08_000997,PIS58497.1,1087590,1089254,C1_01360C_A,Glycogenin glucosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCG4],660,26.9,651,331,28,1,553,57,660,8.33e-30,122,99.8,
C1_01370C_A-T-p1,B9J08_000998,PIS58498.1,1090893,1091132,C1_01370C_A,40S ribosomal protein S21 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCG7],87,87.4,87,11,0,1,87,1,87,6.84e-55,162,100,
C1_01380C_A-T-p1,B9J08_000999,PIS58499.1,1091668,1093314,C1_01380C_A,TRAM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCG3],551,60.5,552,200,9,6,548,6,548,3.14e-234,654,99.1,
C1_01400C_A-T-p1,B9J08_001000,PIS58500.1,1093482,1095020,C1_01400C_A,acidPPc domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A905],491,53.5,456,192,8,56,502,38,482,3.93e-153,444,87.3,
C1_01420C_A-T-p1,B9J08_001001,PIS58501.1,1095859,1096830,C1_01420C_A,Rho family GTPase [Source:UniProtKB/TrEMBL;Acc:Q5A904],346,62.3,297,104,3,33,323,52,346,2.59e-122,353,90.1,
C3_01550C_A-T-p1,B9J08_001002,PIS58502.1,1100524,1101849,C3_01550C_A,Tos1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJA8],467,55.2,464,171,12,6,439,9,465,1.53e-156,449,98.4,
C3_01570W_A-T-p1,B9J08_001003,PIS58503.1,1102305,1103945,C3_01570W_A,FGGY_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AJA6],569,32.3,514,257,21,2,468,9,478,1.40e-64,218,85.5,
CR_01970C_A-T-p1,B9J08_001005,PIS58505.1,1106689,1107348,CR_01970C_A,H(+)-transporting V1 sector ATPase subunit E [Source:UniProtKB/TrEMBL;Acc:A0A1D8PS38],226,73.9,226,59,0,1,226,1,226,4.33e-106,303,100,
CR_01960C_A-T-p1,B9J08_001006,PIS58506.1,1108148,1109503,CR_01960C_A,Mitochondrial inner membrane magnesium transporter MRS2 [Source:UniProtKB/Swiss-Prot;Acc:Q5A970],468,59.3,428,147,5,42,451,50,468,2.83e-167,477,90.9,
CR_01950W_A-T-p1,B9J08_001007,PIS58507.1,1109592,1110488,CR_01950W_A,DNA-directed RNA polymerase I subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PS34],299,48.9,270,124,5,16,284,16,272,4.15e-83,250,90.3,
CR_02390W_A-T-p1,B9J08_001008,PIS58508.1,1110653,1113136,CR_02390W_A,Protein phosphatase regulator [Source:UniProtKB/TrEMBL;Acc:A0A1D8PS72],889,30.4,855,496,20,3,806,42,848,1.93e-78,270,97.2,
C2_09840W_A-T-p1,B9J08_001009,PIS58509.1,1113979,1114881,C2_09840W_A,MIND complex subunit [Source:UniProtKB/TrEMBL;Acc:Q59YF9],314,29.4,282,157,6,7,281,13,259,5.53e-30,113,91.7,
C2_09830C_A-T-p1,B9J08_001010,PIS58510.1,1115294,1115536,C2_09830C_A,"(orf19.1367.1) Ortholog of C. parapsilosis CDC317 : CPAR2_407330, C. auris B8441 : B9J08_001010, Candida tenuis NRRL Y-1498 : CANTEDRAFT_114646 and Debaryomyces hansenii CBS767 : DEHA2B05654g",80,57.7,78,33,0,1,78,1,78,7.47e-31,101,97.5,
C2_09880C_A-T-p1,B9J08_001012,PIS58512.1,1119185,1120216,C2_09880C_A,SWIRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PII2],392,44.0,325,125,9,49,343,95,392,1.41e-66,213,86.0,
C2_09890W_A-T-p1,B9J08_001013,PIS58513.1,1123116,1124219,C2_09890W_A,Smm1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PIL3],433,44.7,358,172,6,1,341,13,361,1.03e-96,292,92.9,
C2_09900C_A-T-p1,B9J08_001014,PIS58514.1,1124494,1125153,C2_09900C_A,Mitochondrial import inner membrane translocase subunit TIM23 [Source:UniProtKB/TrEMBL;Acc:Q59YG5],218,52.9,225,92,2,1,219,1,217,1.06e-81,241,100,
C7_00290C_A-T-p1,B9J08_001015,PIS58515.1,1126151,1127776,C7_00290C_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQI9],552,50.5,517,239,5,15,523,33,540,8.62e-183,523,94.1,
C7_00290C_A-T-p1,B9J08_001016,PIS58516.1,1129674,1131416,C7_00290C_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQI9],552,50.7,517,236,6,6,514,27,532,8.28e-178,512,87.8,
C7_00290C_A-T-p1,B9J08_001017,PIS58517.1,1132377,1134035,C7_00290C_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQI9],552,50.4,530,244,7,9,530,27,545,2.19e-178,512,94.6,
CR_00640W_A-T-p1,B9J08_001018,PIS58518.1,1137136,1143898,CR_00640W_A,Biotin carboxylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRR7],2271,77.7,2249,470,9,40,2268,31,2267,0.0,3507,98.2,
CR_00650W_A-T-p1,B9J08_001019,PIS58519.1,1144065,1145303,CR_00650W_A,"Putative subtilisin-family protease, mutation confers hypersensitivity to toxic ergosterol analog",379,52.1,353,167,2,7,358,10,361,1.09e-111,330,85.4,
CR_00850C_A-T-p1,B9J08_001020,PIS58520.1,1145737,1151000,CR_00850C_A,"1,3-beta-D-glucan-UDP glucosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRT5]",1640,57.4,1623,684,7,145,1761,1,1621,0.0,1896,91.3,
CR_00830W_A-T-p1,B9J08_001021,PIS58521.1,1151005,1151967,CR_00830W_A,TPR_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A857],331,36.1,324,177,8,1,301,1,317,6.73e-50,167,94.1,
CR_00820C_A-T-p1,B9J08_001022,PIS58522.1,1152788,1152931,CR_00820C_A,RWD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRS9],296,53.0,283,122,4,1,279,1,276,4.99e-100,293,98.6,
CR_00810W_A-T-p1,B9J08_001023,PIS58523.1,1152936,1153337,CR_00810W_A,"Ortholog of C. dubliniensis CD36 : Cd36_25870, C. parapsilosis CDC317 : CPAR2_804000, C. auris B8441 : B9J08_001023 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_115661",131,38.1,63,39,0,3,65,4,66,6.71e-09,48.9,47.4,
CR_00800C_A-T-p1,B9J08_001024,PIS58524.1,1153820,1156552,CR_00800C_A,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A852],922,62.7,864,307,5,1,863,1,850,0.0,1033,94.8,
CR_00780C_A-T-p1,B9J08_001025,PIS58525.1,1158322,1160412,CR_00780C_A,Glycogen [starch] synthase [Source:UniProtKB/TrEMBL;Acc:Q5A850],661,82.9,672,102,5,1,672,1,659,0.0,1132,96.6,
C7_02510W_A-T-p1,B9J08_001026,PIS58526.1,1160625,1161032,C7_02510W_A,U6 snRNA-associated Sm-like protein LSm4 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR50],130,60.2,98,39,0,1,98,1,98,1.19e-37,122,72.1,
C7_02530C_A-T-p1,B9J08_001027,PIS58527.1,1162016,1163122,C7_02530C_A,C2 NT-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AH76],516,32.7,501,190,12,3,366,4,494,8.94e-58,194,98.9,
C7_02550C_A-T-p1,B9J08_001029,PIS58529.1,1165726,1166349,C7_02550C_A,FeS_assembly_P domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AH78],222,63.8,229,54,5,1,207,1,222,6.67e-83,243,100,
C7_02560W_A-T-p1,B9J08_001030,PIS58530.1,1167024,1170539,C7_02560W_A,Foie-gras_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR61],1313,28.1,1340,742,39,1,1160,1,1298,1.09e-135,443,99.1,
C7_02570C_A-T-p1,B9J08_001031,PIS58531.1,1170563,1170898,C7_02570C_A,FK506-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:P28870],124,57.4,122,41,1,1,111,1,122,2.36e-46,143,100,
C7_02630W_A-T-p1,B9J08_001032,PIS58532.1,1171600,1173444,C7_02630W_A,Arrestin_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59LZ4],638,44.7,651,300,12,4,613,3,634,1.50e-171,500,99.3,
C7_02640W_A-T-p1,B9J08_001033,PIS58533.1,1174031,1175860,C7_02640W_A,Protein channel [Source:UniProtKB/TrEMBL;Acc:Q59LZ5],629,46.4,517,273,3,87,602,112,625,1.06e-138,416,84.7,
C7_02650W_A-T-p1,B9J08_001034,PIS58534.1,1175995,1177068,C7_02650W_A,Phosphatase tensin-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59LZ6],386,27.0,370,236,12,2,341,7,372,1.92e-36,134,95.2,
C7_02660C_A-T-p1,B9J08_001035,PIS58535.1,1177185,1177868,C7_02660C_A,AD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59LZ7],226,34.3,67,32,1,4,58,9,75,2.18e-06,45.1,24.2,
C7_02690C_A-T-p1,B9J08_001036,PIS58536.1,1179231,1180424,C7_02690C_A,Bifunctional diacylglycerol cholinephosphotransferase/ethanolaminephosphotransferase [Source:UniProtKB/TrEMBL;Acc:Q59M00],402,57.8,403,162,3,1,397,1,401,2.63e-162,459,100,
C7_02680W_A-T-p1,B9J08_001037,PIS58537.1,1180572,1181006,C7_02680W_A,Tom22p [Source:UniProtKB/TrEMBL;Acc:Q59LZ9],150,42.1,152,74,2,1,141,1,149,2.32e-28,100,97.9,
C7_02670W_A-T-p1,B9J08_001038,PIS58538.1,1181182,1183704,C7_02670W_A,"Ortholog(s) have role in intra-S DNA damage checkpoint, positive regulation of macroautophagy, re-entry into mitotic cell cycle after pheromone arrest and Golgi trans cisterna, endoplasmic reticulum localization",993,39.5,939,449,17,1,829,1,930,2.26e-197,587,98.7,
C5_02380W_A-T-p1,B9J08_001039,PIS58539.1,1185630,1187384,C5_02380W_A,"Protein with similarity to S. cerevisiae Ykr070w, Tn mutation affects filamentation, Hog1-repressed, colony morphology-related gene regulation by Ssn6p, induced during cell wall regeneration, possibly essential",597,73.7,571,136,4,25,583,24,592,4.29e-279,771,95.7,
CR_06920W_A-T-p1,B9J08_001040,PIS58540.1,1187527,1188309,CR_06920W_A,"Protein of unknown function, Hap43-induced gene",374,46.6,58,31,0,9,66,17,74,1.96e-06,46.2,22.3,
CR_06930W_A-T-p1,B9J08_001041,PIS58541.1,1188873,1189754,CR_06930W_A,"Ortholog of C. dubliniensis CD36 : Cd36_32460, C. parapsilosis CDC317 : CPAR2_205480, C. auris B8441 : B9J08_001041 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_115156",321,47.2,288,129,3,29,293,34,321,1.39e-68,214,90.4,
CR_06940W_A-T-p1,B9J08_001042,PIS58542.1,1190275,1192461,CR_06940W_A,Dsl1_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTD9],680,25.7,665,363,21,98,727,110,678,2.85e-45,170,86.5,
C1_01610C_A-T-p1,B9J08_001043,PIS58543.1,1193834,1194725,C1_01610C_A,Protein YOP1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCI8],291,34.8,178,96,4,9,169,11,185,1.43e-26,103,53.3,
C1_01600W_A-T-p1,B9J08_001044,PIS58544.1,1194848,1195714,C1_01600W_A,Mitochondrial 54S ribosomal protein YmL41 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCJ1],293,44.6,285,156,2,6,288,9,293,6.01e-84,252,98.3,
C1_01590C_A-T-p1,B9J08_001045,PIS58545.1,1195963,1199670,C1_01590C_A,DNA-directed RNA polymerase subunit beta [Source:UniProtKB/TrEMBL;Acc:Q5A8Y5],1234,89.3,1227,129,2,10,1235,9,1234,0.0,2205,99.3,
C1_01580W_A-T-p1,B9J08_001046,PIS58546.1,1199844,1200368,C1_01580W_A,Mitochondrial 54S ribosomal protein YmL23 [Source:UniProtKB/TrEMBL;Acc:Q5A8Y6],176,77.5,173,39,0,1,173,1,173,1.59e-97,277,99.4,
C1_01570C_A-T-p1,B9J08_001047,PIS58547.1,1200577,1201098,C1_01570C_A,S1 motif domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A8Y7],173,94.8,173,9,0,1,173,1,173,2.67e-120,335,100,
C1_01530C_A-T-p1,B9J08_001049,PIS58549.1,1205862,1207733,C1_01530C_A,Arginyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCI5],622,71.7,623,154,3,21,623,2,622,0.0,895,96.8,
C5_01270W_A-T-p1,B9J08_000002,PIS58556.1,6653,8581,C5_01270W_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN41],627,19.6,403,296,7,87,488,115,490,2.93e-11,64.3,62.6,
C4_06970C_A-T-p1,B9J08_000003,PIS58557.1,9601,11205,C4_06970C_A,Zrt1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMR6],468,50.6,451,191,6,84,534,50,468,1.32e-126,376,84.5,
C6_03470W_A-T-p1,B9J08_000007,PIS58561.1,15867,17213,C6_03470W_A,CRAL-TRIO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQ60],621,35.3,329,211,2,121,448,294,621,8.16e-68,225,73.2,
C7_00430W_A-T-p1,B9J08_000008,PIS58562.1,18627,20405,C7_00430W_A,FAD-binding FR-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQM2],586,46.2,595,303,7,2,592,5,586,2.59e-188,540,99.8,
C4_02010C_A-T-p1,B9J08_000009,PIS58563.1,20879,22255,C4_02010C_A,Ceramide glucosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q5AMQ4],544,51.1,530,177,10,10,458,16,544,8.98e-174,496,98.0,
C4_02020W_A-T-p1,B9J08_000010,PIS58564.1,24436,26298,C4_02020W_A,Carn_acyltransf domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AMQ5],632,68.8,612,183,3,8,619,26,629,2.57e-310,853,98.7,
C4_01790W_A-T-p1,B9J08_000011,PIS58565.1,26758,30399,C4_01790W_A,Autophagy-related protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q5AMN3],1165,37.5,1253,643,30,5,1213,7,1163,9.20e-227,681,99.7,
C4_01820C_A-T-p1,B9J08_000012,PIS58566.1,30414,31385,C4_01820C_A,Ribose-phosphate diphosphokinase [Source:UniProtKB/TrEMBL;Acc:Q5AMN5],324,77.6,321,72,0,3,323,4,324,8.08e-185,510,99.4,
C5_05410C_A-T-p1,B9J08_000013,PIS58567.1,31682,33448,C5_05410C_A,Dihydroxy-acid dehydratase [Source:UniProtKB/TrEMBL;Acc:Q5AJY2],589,81.2,590,108,2,1,588,1,589,0.0,950,100,
C1_04350C_A-T-p1,B9J08_000014,PIS58568.1,35455,37227,C1_04350C_A,"Protein of unknown function, Hap43-induced gene",789,36.7,109,51,2,477,567,484,592,4.12e-15,76.6,15.4,
C1_04730C_A-T-p1,B9J08_000015,PIS58569.1,37837,39132,C1_04730C_A,Homocitrate synthase [Source:UniProtKB/TrEMBL;Acc:Q59VG1],428,90.7,431,34,3,1,429,1,427,4.26e-284,770,99.5,
C1_04760C_A-T-p1,B9J08_000016,PIS58570.1,39735,42545,C1_04760C_A,Syg1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDF2],987,51.1,957,413,18,1,911,1,948,2.49e-308,875,97.3,
C1_04640W_A-T-p1,B9J08_000017,PIS58571.1,42709,44604,C1_04640W_A,TYR_PHOSPHATASE_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD7],653,57.0,621,255,4,23,631,33,653,4.39e-259,724,96.5,
C1_04630C_A-T-p1,B9J08_000018,PIS58572.1,45482,48889,C1_04630C_A,Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD2],1163,67.7,1157,328,13,19,1135,13,1163,0.0,1476,98.4,
C1_04600C_A-T-p1,B9J08_000019,PIS58573.1,51614,52690,C1_04600C_A,"Protein of unknown function, Spider biofilm repressed",345,34.4,160,93,3,202,358,191,341,9.13e-22,92.8,43.9,
C1_04610W_A-T-p1,B9J08_000020,PIS58574.1,54416,55981,C1_04610W_A,ATP synthase subunit alpha [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDC4],546,85.0,546,79,1,1,543,1,546,0.0,889,100,
C1_04580C_A-T-p1,B9J08_000022,PIS58576.1,57805,58566,C1_04580C_A,"Ortholog of Rmd6 involved in S. cerevisiae sporulation, flow model biofilm induced",275,30.3,274,168,6,1,252,1,273,4.23e-40,137,99.6,
C1_04400C_A-T-p1,B9J08_000023,PIS58577.1,58583,61180,C1_04400C_A,Aminopeptidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q59KZ1],924,73.5,856,226,1,7,862,69,923,0.0,1285,99.0,
C1_04410C_A-T-p1,B9J08_000025,PIS58579.1,63157,63606,C1_04410C_A,Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:Q59KZ2],177,74.5,149,38,0,44,192,29,177,5.61e-82,239,77.6,
C1_04420C_A-T-p1,B9J08_000026,PIS58580.1,64697,65602,C1_04420C_A,Uridylate kinase [Source:UniProtKB/TrEMBL;Acc:Q59KZ3],279,71.4,238,64,1,67,300,42,279,3.70e-115,331,77.7,
C1_04430C_A-T-p1,B9J08_000027,PIS58581.1,65993,66711,C1_04430C_A,Sepiapterin reductase family protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDA0],253,51.2,248,118,3,2,247,6,252,2.17e-84,250,99.6,
C5_05170W_A-T-p1,B9J08_000028,PIS58582.1,67244,69280,C5_05170W_A,PAN2-PAN3 deadenylation complex subunit PAN3 [Source:UniProtKB/Swiss-Prot;Acc:Q5AK10],697,37.2,731,364,22,1,674,1,693,1.44e-124,384,99.4,
C5_05190W_A-T-p1,B9J08_000029,PIS58583.1,70429,71274,C5_05190W_A,Cyclin N-terminal domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AK08],304,45.2,248,125,5,26,271,52,290,2.54e-67,209,87.5,
CR_00320C_A-T-p1,B9J08_000031,PIS58585.1,75420,76643,CR_00320C_A,Nucleosome assembly protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AAI8],435,72.6,383,82,3,6,365,10,392,4.55e-149,427,88.5,
CR_00330C_A-T-p1,B9J08_000032,PIS58586.1,76885,79317,CR_00330C_A,ABC transporter domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRN3],765,68.3,760,212,4,1,736,1,755,0.0,1051,90.9,
C3_03120C_A-T-p1,B9J08_000033,PIS58587.1,81527,83089,C3_03120C_A,Allantoate permease [Source:UniProtKB/TrEMBL;Acc:Q5AEF9],525,57.9,513,211,4,9,520,17,525,1.04e-211,595,98.5,
C3_06220C_A-T-p1,B9J08_000034,PIS58588.1,83616,84602,C3_06220C_A,Oac1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKE7],350,68.9,322,96,3,8,328,29,347,3.02e-157,442,97.9,
C2_08200W_A-T-p1,B9J08_000035,PIS58589.1,85711,86541,C2_08200W_A,"Predicted hydrolase, induced by nitric oxide",278,37.0,284,157,9,1,269,1,277,8.20e-55,176,97.5,
C2_08200W_A-T-p1,B9J08_000036,PIS58590.1,87190,88029,C2_08200W_A,"Predicted hydrolase, induced by nitric oxide",278,34.2,281,172,7,1,272,1,277,5.47e-50,164,97.5,
C3_06230W_A-T-p1,B9J08_000037,PIS58591.1,88339,91479,C3_06230W_A,Mitochondrial presequence protease [Source:UniProtKB/Swiss-Prot;Acc:Q5A301],1034,55.5,1021,434,8,30,1046,29,1033,0.0,1153,97.2,
C3_06240C_A-T-p1,B9J08_000038,PIS58592.1,91564,91773,C3_06240C_A,Mitochondrial 54S ribosomal protein YmL39 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKF3],70,58.6,70,28,1,1,69,1,70,3.75e-24,84.0,100,
C3_06250W_A-T-p1,B9J08_000039,PIS58593.1,92509,93147,C3_06250W_A,Endoplasmic reticulum vesicle protein 25 [Source:UniProtKB/Swiss-Prot;Acc:Q5A302],215,61.3,212,81,1,2,212,4,215,6.19e-88,256,99.5,
C3_06270C_A-T-p1,B9J08_000041,PIS58595.1,95228,95914,C3_06270C_A,"Ortholog of Rad33, involved in nucleotide excision repair in S. cerevisiae, induced by Mnl1 under weak acid stress",234,38.3,235,124,5,5,228,10,234,1.40e-43,144,98.2,
C3_06280W_A-T-p1,B9J08_000042,PIS58596.1,96068,97012,C3_06280W_A,PALP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKG0],332,53.0,304,137,3,2,304,30,328,2.71e-106,311,96.5,
C3_06290W_A-T-p1,B9J08_000043,PIS58597.1,97444,99981,C3_06290W_A,"Ortholog of S. cerevisiae : YML020W, C. glabrata CBS138 : CAGL0G07062g, C. dubliniensis CD36 : Cd36_86190, C. parapsilosis CDC317 : CPAR2_404740 and C. auris B8441 : B9J08_000043",751,63.3,621,206,9,240,845,138,751,1.73e-255,728,71.7,
C3_06300W_A-T-p1,B9J08_000044,PIS58598.1,100488,103847,C3_06300W_A,"Histone-lysine N-methyltransferase, H3 lysine-79 specific [Source:UniProtKB/Swiss-Prot;Acc:Q5A309]",1343,36.5,1026,539,25,139,1119,342,1300,1.67e-154,493,87.7,
C3_06310C_A-T-p1,B9J08_000045,PIS58599.1,103891,107106,C3_06310C_A,ISWI chromatin-remodeling complex ATPase ISW2 [Source:UniProtKB/Swiss-Prot;Acc:Q5A310],1056,73.9,1014,251,7,39,1039,24,1036,0.0,1405,93.5,
C3_06400C_A-T-p1,B9J08_000046,PIS58600.1,107511,108623,C3_06400C_A,Uracil-DNA glycosylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKH5],355,64.1,357,109,7,21,367,7,354,3.91e-153,433,93.8,
C3_06410C_A-T-p1,B9J08_000047,PIS58601.1,108971,110038,C3_06410C_A,Dolichyl-diphosphooligosaccharide--protein glycotransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKN1],340,34.8,348,210,4,8,355,10,340,1.42e-69,219,98.0,
C3_06420C_A-T-p1,B9J08_000048,PIS58602.1,110240,111454,C3_06420C_A,EamA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKH1],404,59.2,397,141,6,12,396,14,401,2.16e-151,432,95.3,
