protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
CR_00650W_A-T-p1,B9J08_001019,PIS58519.1,1144065,1145303,CR_00650W_A,"Putative subtilisin-family protease, mutation confers hypersensitivity to toxic ergosterol analog",379,52.125,353,167,2,7,358,10,361,2.66e-122,357,85,
CR_00850C_A-T-p1,B9J08_001020,PIS58520.1,1145737,1151000,CR_00850C_A,"1,3-beta-D-glucan-UDP glucosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRT5]",1640,57.425,1623,683,7,145,1761,1,1621,0.0,1946,91,
CR_00830W_A-T-p1,B9J08_001021,PIS58521.1,1151005,1151967,CR_00830W_A,TPR_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A857],331,36.391,327,172,9,1,301,1,317,1.05e-54,179,94,
CR_00820C_A-T-p1,B9J08_001022,PIS58522.1,1152788,1152931,CR_00820C_A,RWD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRS9],296,53.381,281,120,4,1,277,1,274,2.66e-105,306,98,
CR_00810W_A-T-p1,B9J08_001023,PIS58523.1,1152936,1153337,CR_00810W_A,"Ortholog of C. dubliniensis CD36 : Cd36_25870, C. parapsilosis CDC317 : CPAR2_804000, C. auris B8441 : B9J08_001023 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_115661",131,36.923,65,41,0,3,67,4,68,5.56e-09,49.3,49,
CR_00800C_A-T-p1,B9J08_001024,PIS58524.1,1153820,1156552,CR_00800C_A,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A852],922,63.485,901,298,7,1,899,1,872,0.0,1181,99,
CR_00780C_A-T-p1,B9J08_001025,PIS58525.1,1158322,1160412,CR_00780C_A,Glycogen [starch] synthase [Source:UniProtKB/TrEMBL;Acc:Q5A850],661,82.738,672,103,4,1,672,1,659,0.0,1133,97,
C7_02510W_A-T-p1,B9J08_001026,PIS58526.1,1160625,1161032,C7_02510W_A,U6 snRNA-associated Sm-like protein LSm4 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR50],130,60.000,95,38,0,1,95,1,95,4.43e-40,129,70,
C7_02530C_A-T-p1,B9J08_001027,PIS58527.1,1162016,1163122,C7_02530C_A,C2 NT-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AH76],516,34.574,376,164,8,71,366,121,494,2.38e-60,201,90,
C7_02540W_A-T-p1,B9J08_001028,PIS58528.1,1164423,1165610,C7_02540W_A,"Ortholog of C. dubliniensis CD36 : Cd36_72280, C. parapsilosis CDC317 : CPAR2_703040, C. auris B8441 : B9J08_001028 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_125842",558,28.070,114,71,3,25,129,80,191,1.73e-12,66.6,27,
C7_02550C_A-T-p1,B9J08_001029,PIS58529.1,1165726,1166349,C7_02550C_A,FeS_assembly_P domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AH78],222,62.445,229,57,4,1,207,1,222,1.55e-85,250,100,
C7_02560W_A-T-p1,B9J08_001030,PIS58530.1,1167024,1170539,C7_02560W_A,Foie-gras_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR61],1313,28.423,1344,732,42,1,1160,1,1298,8.47e-133,436,99,
C7_02570C_A-T-p1,B9J08_001031,PIS58531.1,1170563,1170898,C7_02570C_A,FK506-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:P28870],124,57.377,122,41,1,1,111,1,122,2.92e-44,138,100,
C7_02630W_A-T-p1,B9J08_001032,PIS58532.1,1171600,1173444,C7_02630W_A,Arrestin_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59LZ4],638,44.172,652,302,11,4,613,3,634,0.0,527,99,
C7_02640W_A-T-p1,B9J08_001033,PIS58533.1,1174031,1175860,C7_02640W_A,Protein channel [Source:UniProtKB/TrEMBL;Acc:Q59LZ5],629,50.869,633,278,7,1,605,1,628,0.0,588,99,
C7_02650W_A-T-p1,B9J08_001034,PIS58534.1,1175995,1177068,C7_02650W_A,Phosphatase tensin-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59LZ6],386,27.027,370,236,12,2,341,7,372,2.02e-37,136,95,
C7_02660C_A-T-p1,B9J08_001035,PIS58535.1,1177185,1177868,C7_02660C_A,AD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59LZ7],226,32.857,70,35,1,4,61,9,78,7.27e-08,49.3,26,
C7_02690C_A-T-p1,B9J08_001036,PIS58536.1,1179231,1180424,C7_02690C_A,Bifunctional diacylglycerol cholinephosphotransferase/ethanolaminephosphotransferase [Source:UniProtKB/TrEMBL;Acc:Q59M00],402,57.072,403,165,2,1,397,1,401,3.91e-169,477,100,
C7_02680W_A-T-p1,B9J08_001037,PIS58537.1,1180572,1181006,C7_02680W_A,Tom22p [Source:UniProtKB/TrEMBL;Acc:Q59LZ9],150,43.421,152,76,2,1,144,1,150,5.76e-33,112,100,
C7_02670W_A-T-p1,B9J08_001038,PIS58538.1,1181182,1183704,C7_02670W_A,"Ortholog(s) have role in intra-S DNA damage checkpoint, positive regulation of macroautophagy, re-entry into mitotic cell cycle after pheromone arrest and Golgi trans cisterna, endoplasmic reticulum localization",993,39.808,937,453,17,1,831,1,932,0.0,618,99,
C5_02380W_A-T-p1,B9J08_001039,PIS58539.1,1185630,1187384,C5_02380W_A,"Protein with similarity to S. cerevisiae Ykr070w, Tn mutation affects filamentation, Hog1-repressed, colony morphology-related gene regulation by Ssn6p, induced during cell wall regeneration, possibly essential",597,74.956,571,129,4,25,583,24,592,0.0,786,96,
CR_06920W_A-T-p1,B9J08_001040,PIS58540.1,1187527,1188309,CR_06920W_A,"Protein of unknown function, Hap43-induced gene",374,46.970,66,31,1,1,66,13,74,2.88e-09,54.7,25,
CR_06930W_A-T-p1,B9J08_001041,PIS58541.1,1188873,1189754,CR_06930W_A,"Ortholog of C. dubliniensis CD36 : Cd36_32460, C. parapsilosis CDC317 : CPAR2_205480, C. auris B8441 : B9J08_001041 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_115156",321,49.488,293,125,4,24,293,29,321,3.31e-83,251,92,
CR_06940W_A-T-p1,B9J08_001042,PIS58542.1,1190275,1192461,CR_06940W_A,Dsl1_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTD9],680,26.016,369,227,14,9,364,30,365,9.70e-13,69.3,49,
C1_01610C_A-T-p1,B9J08_001043,PIS58543.1,1193834,1194725,C1_01610C_A,Protein YOP1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCI8],291,35.028,177,95,4,9,168,11,184,4.70e-31,115,53,
C1_01600W_A-T-p1,B9J08_001044,PIS58544.1,1194848,1195714,C1_01600W_A,Mitochondrial 54S ribosomal protein YmL41 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCJ1],293,44.561,285,156,2,6,288,9,293,3.36e-86,258,98,
C1_01590C_A-T-p1,B9J08_001045,PIS58545.1,1195963,1199670,C1_01590C_A,DNA-directed RNA polymerase subunit beta [Source:UniProtKB/TrEMBL;Acc:Q5A8Y5],1234,88.862,1230,135,2,7,1235,6,1234,0.0,2301,99,
C1_01580W_A-T-p1,B9J08_001046,PIS58546.1,1199844,1200368,C1_01580W_A,Mitochondrial 54S ribosomal protein YmL23 [Source:UniProtKB/TrEMBL;Acc:Q5A8Y6],176,77.011,174,40,0,1,174,1,174,1.22e-101,288,100,
C1_01570C_A-T-p1,B9J08_001047,PIS58547.1,1200577,1201098,C1_01570C_A,S1 motif domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A8Y7],173,94.798,173,9,0,1,173,1,173,6.19e-123,341,100,
C1_01560W_A-T-p1,B9J08_001048,PIS58548.1,1201257,1205336,C1_01560W_A,SUMO ligase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCK0],1545,26.203,561,352,18,15,559,7,521,3.13e-51,196,40,
C1_01530C_A-T-p1,B9J08_001049,PIS58549.1,1205862,1207733,C1_01530C_A,Arginyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCI5],622,71.750,623,154,3,21,623,2,622,0.0,940,97,
C5_02190C_A-T-p1,B9J08_001050,PIS58550.1,1208288,1208845,C5_02190C_A,Mitochondrial 37S ribosomal protein YMR31 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PND4],97,37.209,43,23,2,106,148,27,65,1.0,26.6,23,
C1_01540W_A-T-p1,B9J08_001051,PIS58551.1,1210122,1211996,C1_01540W_A,UBA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A8Z2],616,23.478,230,156,8,298,513,273,496,9.67e-08,52.8,45,
C2_04790C_A-T-p1,B9J08_001052,PIS58552.1,1213327,1215327,C2_04790C_A,Mitochondrial 37S ribosomal protein MRP51 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH91],368,32.258,62,37,2,527,588,261,317,0.45,31.2,9,
C1_06040W_A-T-p1,B9J08_001053,PIS58553.1,1216057,1217379,C1_06040W_A,CULLIN_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDR1],849,26.667,105,61,5,271,368,346,441,2.2,28.9,22,
C1_12250C_A-T-p1,B9J08_001054,PIS58554.1,1220791,1221162,C1_12250C_A,"Ortholog of C. dubliniensis CD36 : Cd36_11490, C. parapsilosis CDC317 : CPAR2_701040, C. auris B8441 : B9J08_003931 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_104365",605,39.024,41,24,1,22,61,69,109,0.92,26.9,33,
C7_02630W_A-T-p1,B9J08_000001,PIS58555.1,3362,4522,C7_02630W_A,Arrestin_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59LZ4],638,26.207,145,59,5,2,101,95,236,0.003,37.4,26,
C2_08050C_A-T-p1,B9J08_000002,PIS58556.1,6653,8581,C2_08050C_A,Siderophore transporter [Source:UniProtKB/TrEMBL;Acc:Q5A2T6],604,27.524,614,407,13,33,635,13,599,2.23e-65,224,94,
C4_06970C_A-T-p1,B9J08_000003,PIS58557.1,9601,11205,C4_06970C_A,Zrt1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMR6],468,50.885,452,188,7,84,534,50,468,6.91e-142,415,97,
C4_06970C_A-T-p1,B9J08_000004,PIS58558.1,11986,12660,C4_06970C_A,Zrt1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMR6],468,53.333,60,28,0,18,77,77,136,5.56e-20,85.5,27,
C1_10230C_A-T-p1,B9J08_000005,PIS58559.1,13716,14324,C1_10230C_A,"Ortholog of C. dubliniensis CD36 : Cd36_09630, C. parapsilosis CDC317 : CPAR2_805080, C. auris B8441 : B9J08_004031 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_136811",1441,31.250,80,43,3,98,171,675,748,0.095,31.6,37,
C1_05740C_A-T-p1,B9J08_000006,PIS58560.1,14507,15319,C1_05740C_A,"Ortholog of C. dubliniensis CD36 : Cd36_05410, C. parapsilosis CDC317 : CPAR2_107480, C. auris B8441 : B9J08_004575 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_94695",380,24.096,83,57,2,39,120,129,206,0.84,28.9,30,
C6_03470W_A-T-p1,B9J08_000007,PIS58561.1,15867,17213,C6_03470W_A,CRAL-TRIO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQ60],621,35.650,331,207,3,121,448,294,621,1.14e-67,225,85,
C7_00430W_A-T-p1,B9J08_000008,PIS58562.1,18627,20405,C7_00430W_A,FAD-binding FR-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQM2],586,46.891,595,299,9,2,592,5,586,0.0,539,99,
C4_02010C_A-T-p1,B9J08_000009,PIS58563.1,20879,22255,C4_02010C_A,Ceramide glucosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q5AMQ4],544,50.755,530,179,10,10,458,16,544,4.88e-177,505,98,
C4_02020W_A-T-p1,B9J08_000010,PIS58564.1,24436,26298,C4_02020W_A,Carn_acyltransf domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AMQ5],632,68.943,615,181,4,8,620,26,632,0.0,885,99,
C4_01790W_A-T-p1,B9J08_000011,PIS58565.1,26758,30399,C4_01790W_A,Autophagy-related protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q5AMN3],1165,37.833,1237,661,28,5,1213,7,1163,0.0,743,99,
C4_01820C_A-T-p1,B9J08_000012,PIS58566.1,30414,31385,C4_01820C_A,Ribose-phosphate diphosphokinase [Source:UniProtKB/TrEMBL;Acc:Q5AMN5],324,77.570,321,72,0,3,323,4,324,0.0,534,99,
C5_05410C_A-T-p1,B9J08_000013,PIS58567.1,31682,33448,C5_05410C_A,Dihydroxy-acid dehydratase [Source:UniProtKB/TrEMBL;Acc:Q5AJY2],589,81.356,590,107,2,1,588,1,589,0.0,999,100,
C1_04350C_A-T-p1,B9J08_000014,PIS58568.1,35455,37227,C1_04350C_A,"Protein of unknown function, Hap43-induced gene",789,37.615,109,50,3,477,567,484,592,1.46e-17,84.3,15,
C1_04730C_A-T-p1,B9J08_000015,PIS58569.1,37837,39132,C1_04730C_A,Homocitrate synthase [Source:UniProtKB/TrEMBL;Acc:Q59VG1],428,90.719,431,34,3,1,429,1,427,0.0,805,99,
C1_04760C_A-T-p1,B9J08_000016,PIS58570.1,39735,42545,C1_04760C_A,Syg1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDF2],987,51.204,955,411,18,1,909,1,946,0.0,916,97,
C1_04640W_A-T-p1,B9J08_000017,PIS58571.1,42709,44604,C1_04640W_A,TYR_PHOSPHATASE_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD7],653,57.810,621,250,4,23,631,33,653,0.0,727,97,
C1_04630C_A-T-p1,B9J08_000018,PIS58572.1,45482,48889,C1_04630C_A,Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD2],1163,66.780,1174,337,13,2,1135,3,1163,0.0,1597,99,
C1_04600C_A-T-p1,B9J08_000019,PIS58573.1,51614,52690,C1_04600C_A,"Protein of unknown function, Spider biofilm repressed",345,30.460,348,188,14,24,358,35,341,1.59e-26,106,94,
C1_04610W_A-T-p1,B9J08_000020,PIS58574.1,54416,55981,C1_04610W_A,ATP synthase subunit alpha [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDC4],546,84.982,546,79,1,1,543,1,546,0.0,942,100,
C1_04620W_A-T-p1,B9J08_000021,PIS58575.1,56212,57663,C1_04620W_A,"Ortholog of C. dubliniensis CD36 : Cd36_04370, C. parapsilosis CDC317 : CPAR2_105410, C. auris B8441 : B9J08_000021 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_114891",576,39.831,236,133,2,257,483,340,575,1.09e-59,204,47,
C1_04580C_A-T-p1,B9J08_000022,PIS58576.1,57805,58566,C1_04580C_A,"Ortholog of Rmd6 involved in S. cerevisiae sporulation, flow model biofilm induced",275,30.686,277,163,6,1,252,1,273,1.30e-41,141,99,
C1_04400C_A-T-p1,B9J08_000023,PIS58577.1,58583,61180,C1_04400C_A,Aminopeptidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q59KZ1],924,73.481,856,226,1,7,862,69,923,0.0,1315,99,
C7_04120W_A-T-p1,B9J08_000024,PIS58578.1,62472,62897,C7_04120W_A,"Ortholog of C. dubliniensis CD36 : Cd36_73790, C. parapsilosis CDC317 : CPAR2_702880, C. auris B8441 : B9J08_004922 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_92070",135,23.684,114,73,5,30,141,33,134,0.19,28.9,79,
C1_04410C_A-T-p1,B9J08_000025,PIS58579.1,63157,63606,C1_04410C_A,Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:Q59KZ2],177,74.497,149,38,0,44,192,29,177,1.58e-83,243,78,
C1_04420C_A-T-p1,B9J08_000026,PIS58580.1,64697,65602,C1_04420C_A,Uridylate kinase [Source:UniProtKB/TrEMBL;Acc:Q59KZ3],279,69.600,250,69,2,58,300,30,279,1.06e-121,348,81,
C1_04430C_A-T-p1,B9J08_000027,PIS58581.1,65993,66711,C1_04430C_A,Sepiapterin reductase family protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDA0],253,51.210,248,118,3,2,247,6,252,2.81e-91,267,99,
C5_05170W_A-T-p1,B9J08_000028,PIS58582.1,67244,69280,C5_05170W_A,PAN2-PAN3 deadenylation complex subunit PAN3 [Source:UniProtKB/Swiss-Prot;Acc:Q5AK10],697,39.291,733,346,21,1,674,1,693,2.17e-157,468,99,
C5_05190W_A-T-p1,B9J08_000029,PIS58583.1,70429,71274,C5_05190W_A,Cyclin N-terminal domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AK08],304,41.781,292,149,7,2,281,18,300,2.50e-61,194,99,
CR_00310C_A-T-p1,B9J08_000030,PIS58584.1,73212,74045,CR_00310C_A,"Protein of unknown function, Hap43-induced gene, upregulated in a cyr1 null mutant, Spider biofilm induced",258,27.473,273,161,8,3,272,16,254,4.30e-16,73.9,97,
CR_00320C_A-T-p1,B9J08_000031,PIS58585.1,75420,76643,CR_00320C_A,Nucleosome assembly protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AAI8],435,68.586,382,97,4,6,364,10,391,3.72e-162,461,88,
CR_00330C_A-T-p1,B9J08_000032,PIS58586.1,76885,79317,CR_00330C_A,ABC transporter domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRN3],765,68.725,761,215,5,1,741,1,758,0.0,1082,91,
C3_03120C_A-T-p1,B9J08_000033,PIS58587.1,81527,83089,C3_03120C_A,Allantoate permease [Source:UniProtKB/TrEMBL;Acc:Q5AEF9],525,57.895,513,211,4,9,520,17,525,0.0,620,98,
C3_06220C_A-T-p1,B9J08_000034,PIS58588.1,83616,84602,C3_06220C_A,Oac1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKE7],350,68.944,322,96,3,8,328,29,347,2.74e-164,459,98,
C2_08200W_A-T-p1,B9J08_000035,PIS58589.1,85711,86541,C2_08200W_A,"Predicted hydrolase, induced by nitric oxide",278,36.972,284,157,9,1,269,1,277,1.59e-56,181,97,
C2_08200W_A-T-p1,B9J08_000036,PIS58590.1,87190,88029,C2_08200W_A,"Predicted hydrolase, induced by nitric oxide",278,34.507,284,167,8,1,272,1,277,3.24e-51,167,97,
C3_06230W_A-T-p1,B9J08_000037,PIS58591.1,88339,91479,C3_06230W_A,Mitochondrial presequence protease [Source:UniProtKB/Swiss-Prot;Acc:Q5A301],1034,56.055,1024,424,11,30,1046,29,1033,0.0,1197,97,
C3_06240C_A-T-p1,B9J08_000038,PIS58592.1,91564,91773,C3_06240C_A,Mitochondrial 54S ribosomal protein YmL39 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKF3],70,58.571,70,28,1,1,69,1,70,7.63e-26,88.2,100,
C3_06250W_A-T-p1,B9J08_000039,PIS58593.1,92509,93147,C3_06250W_A,Endoplasmic reticulum vesicle protein 25 [Source:UniProtKB/Swiss-Prot;Acc:Q5A302],215,61.321,212,81,1,2,212,4,215,1.25e-94,273,99,
C3_06260C_A-T-p1,B9J08_000040,PIS58594.1,93149,95092,C3_06260C_A,"Ortholog of C. dubliniensis CD36 : Cd36_86220, C. parapsilosis CDC317 : CPAR2_404490, C. auris B8441 : B9J08_000040 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_94473",686,23.938,706,412,24,5,629,12,673,3.12e-31,127,97,
C3_06270C_A-T-p1,B9J08_000041,PIS58595.1,95228,95914,C3_06270C_A,"Ortholog of Rad33, involved in nucleotide excision repair in S. cerevisiae, induced by Mnl1 under weak acid stress",234,38.525,244,124,6,1,228,1,234,6.88e-43,142,100,
C3_06280W_A-T-p1,B9J08_000042,PIS58596.1,96068,97012,C3_06280W_A,PALP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKG0],332,52.961,304,137,3,2,304,30,328,2.08e-112,327,96,
C3_06290W_A-T-p1,B9J08_000043,PIS58597.1,97444,99981,C3_06290W_A,"Ortholog of S. cerevisiae : YML020W, C. glabrata CBS138 : CAGL0G07062g, C. dubliniensis CD36 : Cd36_86190, C. parapsilosis CDC317 : CPAR2_404740 and C. auris B8441 : B9J08_000043",751,55.146,787,287,15,89,845,1,751,0.0,810,90,
C3_06300W_A-T-p1,B9J08_000044,PIS58598.1,100488,103847,C3_06300W_A,"Histone-lysine N-methyltransferase, H3 lysine-79 specific [Source:UniProtKB/Swiss-Prot;Acc:Q5A309]",1343,37.059,1020,542,23,139,1119,342,1300,8.26e-171,537,88,
C3_06310C_A-T-p1,B9J08_000045,PIS58599.1,103891,107106,C3_06310C_A,ISWI chromatin-remodeling complex ATPase ISW2 [Source:UniProtKB/Swiss-Prot;Acc:Q5A310],1056,73.373,1014,256,7,39,1039,24,1036,0.0,1526,93,
C3_06400C_A-T-p1,B9J08_000046,PIS58600.1,107511,108623,C3_06400C_A,Uracil-DNA glycosylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKH5],355,68.224,321,98,4,47,367,38,354,7.87e-156,440,87,
C3_06410C_A-T-p1,B9J08_000047,PIS58601.1,108971,110038,C3_06410C_A,Dolichyl-diphosphooligosaccharide--protein glycotransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKN1],340,34.758,351,212,4,5,355,7,340,5.27e-69,218,99,
C3_06420C_A-T-p1,B9J08_000048,PIS58602.1,110240,111454,C3_06420C_A,EamA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKH1],404,59.194,397,141,6,12,396,14,401,2.17e-162,460,95,
C3_04180W_A-T-p1,B9J08_000049,PIS58603.1,111983,112801,C3_04180W_A,KRE9 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ANN9],271,46.715,274,137,4,2,272,4,271,3.70e-70,215,99,
C3_04180W_A-T-p1,B9J08_000050,PIS58604.1,113741,114541,C3_04180W_A,KRE9 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ANN9],271,42.754,276,142,5,1,266,1,270,2.70e-62,195,100,
C1_02660C_A-T-p1,B9J08_000051,PIS58605.1,115435,116133,C1_02660C_A,Mitochondrial genome maintenance protein MGM101 [Source:UniProtKB/Swiss-Prot;Acc:Q5AI97],275,66.667,222,69,3,12,230,54,273,1.05e-102,296,94,
C1_02650W_A-T-p1,B9J08_000052,PIS58606.1,116280,116870,C1_02650W_A,"Protein of unknown function, Hap43-repressed gene, repressed by nitric oxide",200,54.011,187,86,0,9,195,13,199,4.32e-78,230,95,
C1_02640C_A-T-p1,B9J08_000053,PIS58607.1,118060,118581,C1_02640C_A,Tom20p [Source:UniProtKB/TrEMBL;Acc:Q5AIA0],171,49.711,173,83,2,1,173,1,169,2.77e-47,150,100,
C1_02630C_A-T-p1,B9J08_000054,PIS58608.1,118734,120224,C1_02630C_A,"Glucan 1,3-beta-glucosidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q5AIA1]",479,55.149,437,174,6,56,479,39,466,1.65e-172,492,85,
C1_02620C_A-T-p1,B9J08_000055,PIS58609.1,120331,121410,C1_02620C_A,Homoserine dehydrogenase [Source:UniProtKB/TrEMBL;Acc:Q5AIA2],359,69.638,359,109,0,1,359,1,359,0.0,521,100,
C1_02610W_A-T-p1,B9J08_000056,PIS58610.1,121451,125992,C1_02610W_A,"Putative protein with a role in autophagy, rat catheter biofilm induced",1457,48.271,1504,665,31,38,1508,29,1452,0.0,1398,97,
C1_02600W_A-T-p1,B9J08_000057,PIS58611.1,126207,126941,C1_02600W_A,Glutaminase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCS7],249,48.800,250,107,4,1,241,3,240,4.15e-77,231,99,
C1_02590C_A-T-p1,B9J08_000058,PIS58612.1,128277,129155,C1_02590C_A,Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing) [Source:UniProtKB/TrEMBL;Acc:Q5AIA6],292,70.890,292,83,2,1,292,1,290,7.53e-148,414,100,
C2_06690C_A-T-p1,B9J08_000059,PIS58613.1,129233,129754,C2_06690C_A,Pex22p [Source:UniProtKB/TrEMBL;Acc:Q59KM6],207,39.487,195,81,8,1,159,2,195,1.53e-28,103,92,
C2_06860W_A-T-p1,B9J08_000060,PIS58614.1,130070,134221,C2_06860W_A,Mitotic regulator [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHR4],1651,46.923,780,293,16,672,1377,917,1649,5.17e-179,573,94,
C2_06850W_A-T-p1,B9J08_000061,PIS58615.1,135131,135661,C2_06850W_A,Ribosome biogenesis protein SLX9 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHS1],201,34.951,206,92,5,3,175,4,200,8.21e-25,93.6,98,
C2_06830C_A-T-p1,B9J08_000062,PIS58616.1,136661,139657,C2_06830C_A,Fork-head transcriptional regulator FHL1 [Source:UniProtKB/Swiss-Prot;Acc:Q59ZC8],1152,60.302,199,69,6,21,213,92,286,4.64e-59,218,70,
C2_06820C_A-T-p1,B9J08_000063,PIS58617.1,139953,140801,C2_06820C_A,Proteasome endopeptidase complex [Source:UniProtKB/TrEMBL;Acc:Q59Z65],285,81.053,285,51,1,1,282,1,285,6.80e-179,492,100,
C2_06810C_A-T-p1,B9J08_000064,PIS58618.1,141337,141852,C2_06810C_A,Ribosomal 60S subunit protein L11B [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHW1],174,88.235,170,20,0,3,172,5,174,2.16e-113,317,99,
C2_06800C_A-T-p1,B9J08_000065,PIS58619.1,143283,143872,C2_06800C_A,"Protein of unknown function, Spider biofilm induced",259,26.378,254,137,5,9,212,6,259,1.20e-24,95.5,96,
C2_06780C_A-T-p1,B9J08_000066,PIS58620.1,145195,146619,C2_06780C_A,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59Z69],548,30.796,565,260,23,1,461,11,548,1.48e-60,205,97,
C2_06770W_A-T-p1,B9J08_000067,PIS58621.1,146658,147701,C2_06770W_A,"Ortholog(s) have actin filament binding, actin monomer binding activity",406,36.341,410,194,15,1,347,1,406,1.21e-56,187,100,
C2_06760C_A-T-p1,B9J08_000068,PIS58622.1,148328,149425,C2_06760C_A,"Protein of unknown function, flow model biofilm induced, nitric oxide-repressed",416,31.787,431,204,16,1,360,1,412,1.15e-41,149,99,
C2_06750C_A-T-p1,B9J08_000069,PIS58623.1,149684,150181,C2_06750C_A,"Ortholog of C. dubliniensis CD36 : Cd36_21050, C. parapsilosis CDC317 : CPAR2_104310, C. auris B8441 : B9J08_000069 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_104515",246,52.308,195,61,3,3,165,52,246,3.55e-61,187,99,
C2_06740W_A-T-p1,B9J08_000070,PIS58624.1,150251,152248,C2_06740W_A,"Protein of unknown function, possibly an essential gene, disruptants not obtained by UAU1 method",860,31.868,182,87,7,75,223,83,260,1.88e-15,78.2,26,
C2_06730W_A-T-p1,B9J08_000071,PIS58625.1,154148,155080,C2_06730W_A,Lipid-binding protein [Source:UniProtKB/TrEMBL;Acc:Q59KV8],317,86.039,308,35,1,1,300,1,308,0.0,530,97,
C2_06440C_A-T-p1,B9J08_000072,PIS58626.1,157172,157801,C2_06440C_A,"Protein with homology to peroxisomal membrane proteins, Sef1p-, Sfu1p-, and Hap43p-regulated gene",244,55.157,223,85,4,1,208,21,243,1.59e-85,251,99,
C2_06430C_A-T-p1,B9J08_000073,PIS58627.1,158256,158807,C2_06430C_A,Protein SYM1 [Source:UniProtKB/Swiss-Prot;Acc:Q59Q43],195,47.312,186,78,4,2,168,4,188,7.91e-53,165,91,
